epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,output_4_loss,output_4_mean_absolute_error,output_4_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error,val_output_4_loss,val_output_4_mean_absolute_error,val_output_4_mean_squared_error
10,0.46496424078941345,0.03998361527919769,0.15848290920257568,0.03998361527919769,2.2455506041296758e-06,0.40671923756599426,0.1923876851797104,0.018128402531147003,0.09430380165576935,0.018128402531147003,0.016771994531154633,0.08917936682701111,0.016771994531154633,0.5410764813423157,0.04225318878889084,0.16741664707660675,0.04225318878889084,1.397753476339858e-05,0.4587242603302002,0.24404437839984894,0.03525911644101143,0.14468492567539215,0.03525912016630173,0.07395008951425552,0.22537389397621155,0.07395008951425552
11,0.4640294015407562,0.040487904101610184,0.15924948453903198,0.040487904101610184,1.8837741890820325e-06,0.40630844235420227,0.19163288176059723,0.018152475357055664,0.09447886049747467,0.018152475357055664,0.01607470028102398,0.08746274560689926,0.01607470028102398,0.5457295775413513,0.03950994834303856,0.16149041056632996,0.03950994834303856,2.3812230210751295e-05,0.4580901861190796,0.24549882113933563,0.03349602594971657,0.13900627195835114,0.03349602594971657,0.08388566225767136,0.24161826074123383,0.08388566225767136
12,0.4641817510128021,0.039765290915966034,0.15706884860992432,0.039765290915966034,2.345700750083779e-06,0.4073365330696106,0.1928642839193344,0.018386781215667725,0.0950971245765686,0.018386781215667725,0.017511729151010513,0.09368012845516205,0.017511729151010513,0.5382606387138367,0.044394489377737045,0.1707874983549118,0.044394489377737045,2.061048689938616e-05,0.4569418430328369,0.23991817235946655,0.03153594583272934,0.1372835785150528,0.03153594210743904,0.07430890947580338,0.22036653757095337,0.07430890947580338
13,0.46696239709854126,0.04081011191010475,0.15891283750534058,0.04081011191010475,3.3296776109636994e-06,0.4078272879123688,0.19344636797904968,0.01945938728749752,0.09762590378522873,0.01945938728749752,0.01899256557226181,0.10038068890571594,0.01899256557226181,0.5385000109672546,0.03209541365504265,0.1428239941596985,0.03209541365504265,1.3084252714179456e-05,0.4554694890975952,0.24575139582157135,0.03186698630452156,0.13428807258605957,0.03186698630452156,0.08734975010156631,0.25176694989204407,0.08734975010156631
14,0.4626466929912567,0.03996868059039116,0.15808288753032684,0.03996868059039116,1.7912140037878999e-06,0.40687939524650574,0.19244414567947388,0.018552489578723907,0.09503388404846191,0.018552489578723907,0.017260747030377388,0.09208961576223373,0.017260747030377388,0.5191680192947388,0.03646356984972954,0.15025250613689423,0.03646356984972954,1.4622161870647687e-05,0.4507633149623871,0.23371942341327667,0.022338178008794785,0.11345195025205612,0.022338178008794785,0.0740245133638382,0.2310425341129303,0.0740245133638382
15,0.46690231561660767,0.04074150696396828,0.1576593667268753,0.04074150696396828,3.0977826099842787e-06,0.40714386105537415,0.19323138892650604,0.019613146781921387,0.09899216890335083,0.019613146781921387,0.02053259313106537,0.10914112627506256,0.02053259313106537,0.5380597114562988,0.02666383981704712,0.1239842027425766,0.02666383981704712,1.3735197171627078e-05,0.4503674805164337,0.24229368567466736,0.023813623934984207,0.11382389813661575,0.023813623934984207,0.10209737718105316,0.28084054589271545,0.10209737718105316
16,0.4613072872161865,0.03912247344851494,0.1547834724187851,0.03912247344851494,2.9540021841967246e-06,0.408331960439682,0.19413459300994873,0.018911700695753098,0.09563940763473511,0.018911700695753098,0.01811697706580162,0.09754166752099991,0.01811697706580162,0.5024538636207581,0.03218885511159897,0.13714894652366638,0.03218885511159897,2.098961203955696e-06,0.4452756345272064,0.22788923978805542,0.01968720741569996,0.10850799828767776,0.019687209278345108,0.06597021222114563,0.21984167397022247,0.06597021222114563
17,0.46220627427101135,0.04030904173851013,0.15805557370185852,0.04030904173851013,2.3420222987624584e-06,0.4079023003578186,0.19330260157585144,0.01934763230383396,0.09763853996992111,0.01934763230383396,0.018266525119543076,0.09994738548994064,0.018266525119543076,0.5265752077102661,0.027532242238521576,0.12641704082489014,0.027532242238521576,5.388007593865041e-06,0.4452553987503052,0.2358253449201584,0.023287925869226456,0.11393813788890839,0.023287925869226456,0.0920257419347763,0.26385068893432617,0.0920257419347763
18,0.46021807193756104,0.039373233914375305,0.1572956144809723,0.039373233914375305,1.4690841680931044e-06,0.40800848603248596,0.19349314272403717,0.019394028931856155,0.09768704324960709,0.019394030794501305,0.018053138628602028,0.09547442197799683,0.018053138628602028,0.5015274286270142,0.030109554529190063,0.13096167147159576,0.030109554529190063,4.0446689126838464e-06,0.44323357939720154,0.22724290192127228,0.017113525420427322,0.09708862006664276,0.017113525420427322,0.07146604359149933,0.23461107909679413,0.07146604359149933
19,0.4563833773136139,0.039506979286670685,0.1569598913192749,0.039506979286670685,2.018951136051328e-06,0.40856850147247314,0.19317945837974548,0.01856166310608387,0.0950494036078453,0.01856166310608387,0.015811871737241745,0.08938688039779663,0.015811869874596596,0.4948178231716156,0.027898414060473442,0.12393026053905487,0.027898414060473442,2.351197508687619e-06,0.4437888562679291,0.2278483808040619,0.017421426251530647,0.09979350119829178,0.017421426251530647,0.06756758689880371,0.22653210163116455,0.06756758689880371
