"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,1.6422e-05,4.2432e-05,0.00031415,9.9998e-05,-3.8059e-10,1.4303e-09,1,0.47235,0.666,-0.666,0
-1.1447,1.1099e-05,5.6383e-05,0.00031415,9.9997e-05,-7.143e-10,1.4662e-09,1,0.47518,0.664,-0.664,0
-1.1447,1.65e-05,7.3381e-05,0.00031415,9.9997e-05,-1.1524e-09,1.6512e-09,1,0.478,0.662,-0.662,0
-1.1447,3.2625e-05,9.3425e-05,0.00031414,9.9995e-05,-1.6948e-09,1.9854e-09,1,0.48083,0.66,-0.66,0
-1.1447,9.0756e-06,3.6233e-05,0.00031414,9.9995e-05,-6.6438e-11,5.0585e-10,1,0.48366,0.658,-0.658,0
-1.1447,-3.5595e-06,-3.991e-06,0.00031415,9.9995e-05,9.4765e-10,-5.7956e-10,1,0.48649,0.656,-0.656,0
-1.1447,-5.2812e-06,-2.7249e-05,0.00031414,9.9995e-05,1.3475e-09,-1.2709e-09,1,0.48932,0.654,-0.654,0
-1.1447,3.9106e-06,-3.354e-05,0.00031414,9.9995e-05,1.133e-09,-1.568e-09,1,0.49215,0.652,-0.652,0
-1.1447,2.4016e-05,-2.2864e-05,0.00031414,9.9995e-05,3.0429e-10,-1.471e-09,1,0.49497,0.65,-0.65,0
-1.1447,-1.3788e-06,-2.1059e-05,0.00031415,9.9996e-05,8.147e-10,-2.1163e-09,1,0.4978,0.648,-0.648,0
-1.1447,-1.0043e-05,-2.5843e-05,0.00031415,9.9996e-05,1.3256e-09,-2.1801e-09,1,0.50063,0.646,-0.646,0
-1.1447,-1.9777e-06,-3.7218e-05,0.00031415,9.9996e-05,1.8369e-09,-1.6623e-09,1,0.50346,0.644,-0.644,0
-1.1447,2.2818e-05,-5.5182e-05,0.00031415,9.9996e-05,2.3487e-09,-5.6307e-10,1,0.50629,0.642,-0.642,0
-1.1447,6.4345e-05,-7.9736e-05,0.00031415,9.9996e-05,2.8609e-09,1.1178e-09,1,0.50912,0.64,-0.64,0
-1.1447,4.3438e-05,-2.5687e-06,0.00031416,9.9999e-05,3.5135e-10,6.651e-10,1,0.51195,0.638,-0.638,0
-1.1447,-1.3573e-05,4.2142e-05,0.00031416,0.0001,-9.347e-10,-9.1185e-10,1,0.51477,0.636,-0.636,0
-1.1447,-0.00010668,5.4394e-05,0.00031415,9.9998e-05,-9.9715e-10,-3.613e-09,1,0.5176,0.634,-0.634,0
-1.1447,-0.0002359,3.4189e-05,0.00031414,9.9995e-05,1.6395e-10,-7.4384e-09,1,0.52043,0.632,-0.632,0
-1.1447,-0.00040122,-1.8476e-05,0.00031413,9.999e-05,2.5487e-09,-1.2388e-08,1,0.52326,0.63,-0.63,0
-1.1447,-0.00023759,-7.68e-05,0.00031413,9.9991e-05,2.6863e-09,-6.5069e-09,1,0.52609,0.628,-0.628,0
-1.1447,-0.00011987,-0.00010394,0.00031413,9.9992e-05,2.3653e-09,-2.378e-09,1,0.52892,0.626,-0.626,0
-1.1447,-4.8079e-05,-9.9884e-05,0.00031414,9.9993e-05,1.5855e-09,-1.815e-12,1,0.53174,0.624,-0.624,0
-1.1447,-2.2206e-05,-6.4643e-05,0.00031414,9.9994e-05,3.4705e-10,6.2193e-10,1,0.53457,0.622,-0.622,0
-1.1447,-4.2255e-05,1.7846e-06,0.00031415,9.9996e-05,-1.3501e-09,-5.0685e-10,1,0.5374,0.62,-0.62,0
-1.1447,-4.2993e-06,-6.585e-06,0.00031415,9.9997e-05,-2.0068e-10,3.3145e-10,1,0.54023,0.618,-0.618,0
-1.1447,1.9491e-05,-2.3807e-05,0.00031415,9.9997e-05,1.1334e-09,6.8345e-10,1,0.54306,0.616,-0.616,0
-1.1447,2.9117e-05,-4.988e-05,0.00031415,9.9997e-05,2.6522e-09,5.4919e-10,1,0.54589,0.614,-0.614,0
-1.1447,2.4578e-05,-8.4807e-05,0.00031415,9.9996e-05,4.3558e-09,-7.1355e-11,1,0.54871,0.612,-0.612,0
-1.1447,5.8738e-06,-0.00012859,0.00031414,9.9995e-05,6.2441e-09,-1.1782e-09,1,0.55154,0.61,-0.61,0
-1.1447,1.9652e-05,-0.00014372,0.00031415,9.9997e-05,6.1793e-09,-4.3354e-10,1,0.55437,0.608,-0.608,0
-1.1447,2.359e-05,-0.00014519,0.00031415,9.9998e-05,5.899e-09,1.5967e-10,1,0.5572,0.606,-0.606,0
