timstamp,u_0,u_1,alpha_0,alpha_1,h
2021-12-08 17:20:28.314788 ,1,0.5592,-1.359773345367,2.130211608721,-1.168559113619
2021-12-08 17:20:28.308283 ,1,0.334,-0.879516384923,1.077047036815,-1.519782780701
2021-12-08 17:20:28.289946 ,1,-0.2684,-0.808784578129,-0.842558234147,-1.582642030082
2021-12-08 17:20:28.273121 ,1,-0.8373,-4.330138705034,-6.145934062582,-0.184148242088
2021-12-08 17:20:28.306038 ,1,0.259,-0.800303973816,0.81039912059,-1.590410680842
2021-12-08 17:20:28.288729 ,1,-0.3099,-0.851054615222,-0.988660547335,-1.544668807723
2021-12-08 17:20:28.302356 ,1,0.1358,-0.721277784403,0.411987749788,-1.665329903167
2021-12-08 17:20:28.285743 ,1,-0.4121,-0.995320908921,-1.386778259304,-1.423829738632
2021-12-08 17:20:28.273960 ,1,-0.8128,-3.665212947652,-5.34056801623,-0.324399559439
2021-12-08 17:20:28.320896 ,1,0.7698,-2.870116855128,4.337611539233,-0.531023663387
2021-12-08 17:20:28.293238 ,1,-0.1602,-0.732556963608,-0.488184410111,-1.654349879571
2021-12-08 17:20:28.289730 ,1,-0.2756,-0.815544208833,-0.867409393797,-1.576486264107
2021-12-08 17:20:28.286539 ,1,-0.3854,-0.951259432619,-1.27630905708,-1.459370054805
2021-12-08 17:20:28.305524 ,1,0.2417,-0.785683811423,0.752005938621,-1.603924050665
2021-12-08 17:20:28.316313 ,1,0.6122,-1.570650136925,2.48972344424,-1.0464415856
2021-12-08 17:20:28.313859 ,1,0.5271,-1.25759363063,1.942180149374,-1.233870748643
2021-12-08 17:20:28.318365 ,1,0.6827,-1.975225544592,3.112695050186,-0.850188875989
2021-12-08 17:20:28.313261 ,1,0.5067,-1.20047712465,1.831702853571,-1.272353533435
2021-12-08 17:20:28.321108 ,1,0.777,-2.979576102331,4.479134710594,-0.49928861842
2021-12-08 17:20:28.317264 ,1,0.6453,-1.738374009276,2.756310890989,-0.959726770895
2021-12-08 17:20:28.291013 ,1,-0.2318,-0.777874520676,-0.719021592013,-1.611205387806
2021-12-08 17:20:28.281586 ,1,-0.5553,-1.346466736887,-2.106332721136,-1.176820274324
2021-12-08 17:20:28.293058 ,1,-0.1661,-0.735589147963,-0.506769467106,-1.651414798829
2021-12-08 17:20:28.324155 ,1,0.8816,-6.312251248335,8.445936853899,0.133686395346
2021-12-08 17:20:28.313288 ,1,0.5077,-1.20315023321,1.836973177165,-1.270519197223
2021-12-08 17:20:28.313183 ,1,0.5041,-1.193585353919,1.818066621005,-1.277098211449
2021-12-08 17:20:28.295052 ,1,-0.1011,-0.70862145557,-0.305178089634,-1.677768122611
2021-12-08 17:20:28.281068 ,1,-0.5731,-1.409429350886,-2.217911325982,-1.138344478893
2021-12-08 17:20:28.319458 ,1,0.7208,-2.290192121313,3.561057011814,-0.723382568252
2021-12-08 17:20:28.281415 ,1,-0.5613,-1.367048845452,-2.143197748661,-1.164072050282
2021-12-08 17:20:28.301997 ,1,0.1237,-0.716420925929,0.374556990224,-1.670088280029
2021-12-08 17:20:28.306324 ,1,0.2686,-0.808969226383,0.843245937263,-1.582473449692
2021-12-08 17:20:28.304298 ,1,0.201,-0.756049714542,0.618198185291,-1.631791944754
2021-12-08 17:20:28.283389 ,1,-0.4923,-1.163334092055,-1.757349201013,-1.298191306446
2021-12-08 17:20:28.317303 ,1,0.6467,-1.746240235188,2.768487698363,-0.95585942215
2021-12-08 17:20:28.291441 ,1,-0.2172,-0.767071925607,-0.670906418235,-1.621351120382
2021-12-08 17:20:28.300915 ,1,0.0882,-0.704898306656,0.265844092046,-1.681451026136
2021-12-08 17:20:28.305029 ,1,0.2253,-0.772961446907,0.697525167871,-1.615809097218
2021-12-08 17:20:28.289144 ,1,-0.2956,-0.835566350023,-0.9375055117,-1.55843981162
2021-12-08 17:20:28.316786 ,1,0.6286,-1.649601718787,2.616963108058,-1.004578867737
2021-12-08 17:20:28.318323 ,1,0.6814,-1.965951669247,3.09909800275,-0.854226529692
2021-12-08 17:20:28.321557 ,1,0.7923,-3.240479614655,4.811569102348,-0.428273639616
2021-12-08 17:20:28.300547 ,1,0.0762,-0.701902533843,0.229400735779,-1.68442236337
2021-12-08 17:20:28.290075 ,1,-0.264,-0.804766907203,-0.82746564989,-1.586316056328
2021-12-08 17:20:28.312437 ,1,0.4779,-1.128573233932,1.685698470378,-1.322978144181
2021-12-08 17:20:28.305082 ,1,0.227,-0.77423020503,0.703135414051,-1.614618537066
2021-12-08 17:20:28.284052 ,1,-0.4692,-1.108646513626,-1.643620359188,-1.337460040977
2021-12-08 17:20:28.312068 ,1,0.4649,-1.099081756658,1.623141426211,-1.344483503072
2021-12-08 17:20:28.271099 ,1,-0.895,-7.270012628539,-9.523807369558,0.253794851164
