timstamp,u_0,u_1,alpha_0,alpha_1,h
2021-12-08 17:21:00.504328,1,-0.621398484389,-1.613996774947,-2.559996756059,-1.023218670691
2021-12-08 17:21:00.505234,1,0.104198934198,-0.709594281952,0.314654282956,-1.676807641027
2021-12-08 17:21:00.513938,1,0.837978622044,-4.351715434104,6.171692982217,-0.179968653186
2021-12-08 17:21:00.504135,1,0.426541526015,-1.021362341118,1.448876933245,-1.403356163004
2021-12-08 17:21:00.540676,1,0.721662326388,-2.29844055438,3.572493479911,-0.72030659866
2021-12-08 17:21:00.546319,1,-0.634379412827,-1.6793051626,-2.663999213267,-0.989318905917
2021-12-08 17:21:00.492541,1,-0.000211179404,-0.693147247455,-0.000633538228,-1.693147113665
2021-12-08 17:21:00.546811,1,-0.417572749834,-1.004998020025,-1.410105388555,-1.41617643537
2021-12-08 17:21:00.515446,1,0.768765635477,-2.855016679475,4.317982599658,-0.535500042269
2021-12-08 17:21:00.532086,1,0.879423233987,-6.177995429116,8.293463120327,0.115468729111
2021-12-08 17:21:00.490297,1,-0.845643848779,-4.609861213573,-6.478325666168,-0.131504963592
2021-12-08 17:21:00.533579,1,-0.018462633334,-0.693658640719,-0.05539923165,-1.692635825018
2021-12-08 17:21:00.522438,1,0.823268952233,-3.924534543307,5.657535019712,-0.266861615405
2021-12-08 17:21:00.529590,1,0.908852149389,-8.575913328676,10.971185681412,0.39527235922
2021-12-08 17:21:00.514946,1,0.787918982828,-3.161481780087,4.711587515745,-0.449132537175
2021-12-08 17:21:00.498501,1,0.932789196682,-12.178639168293,14.878560449,0.69992128071
2021-12-08 17:21:00.525467,1,-0.67484526304,-1.920446793471,-3.0319956292,-0.874318905549
2021-12-08 17:21:00.503206,1,-0.871392294432,-5.724576560534,-7.775562545377,0.05098872638
2021-12-08 17:21:00.524013,1,-0.846781973016,-4.650597001162,-6.526464520592,-0.124104497597
2021-12-08 17:21:00.535988,1,0.86932334772,-5.617423922113,7.652450006473,0.035029535773
2021-12-08 17:21:00.543041,1,0.756914649247,-2.692210739887,4.104588388764,-0.585387659302
2021-12-08 17:21:00.524566,1,0.878777257669,-6.139143339584,8.249267860121,0.110125648312
2021-12-08 17:21:00.546628,1,0.919946431452,-9.966576249709,12.491635510918,0.525059261562
2021-12-08 17:21:00.527160,1,-0.859706334734,-5.163831243647,-7.127840152148,-0.035981911875
2021-12-08 17:21:00.528613,1,0.905875450195,-8.261084304488,10.624220668337,0.363136376417
2021-12-08 17:21:00.526554,1,-0.807465577695,-3.545019038475,-5.192209225616,-0.352488816598
2021-12-08 17:21:00.506256,1,0.666535756415,-1.865611173817,2.950239373669,-0.899171141284
2021-12-08 17:21:00.526898,1,0.786218512689,-3.131789040729,4.673861896663,-0.457112291822
2021-12-08 17:21:00.510255,1,0.724811296191,-2.329049239161,3.614814958027,-0.708990523944
2021-12-08 17:21:00.516226,1,0.94556222167,-15.458899179275,18.369596090826,0.910696911551
2021-12-08 17:21:00.493650,1,0.832791443277,-4.191654520141,5.980097843488,-0.211480206127
2021-12-08 17:21:00.536884,1,-0.899650919163,-7.666112589466,-9.965212910992,0.299100365565
2021-12-08 17:21:00.544854,1,0.90729291763,-8.408351905146,10.786662304711,0.378310408786
2021-12-08 17:21:00.541662,1,-0.83397912563,-4.227336202677,-6.022913121136,-0.204352384169
