"alpha_0^0","alpha_1^0","alpha_1^1","radiation flux density","u_0^0","u_1^0","u_1^1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1447,0,0,0.00031416,0.0001,-2.0305e-21,-1.5877e-21,1,0.54306,0.616,-0.616,0
-1.1447,0,0,0.00031416,0.0001,6.7749e-23,2.2589e-22,1,0.54589,0.614,-0.614,0
-1.1447,0,0,0.00031416,0.0001,3.366e-21,2.4325e-21,1,0.54871,0.612,-0.612,0
-1.1447,0,0,0.00031416,0.0001,7.8642e-21,5.032e-21,1,0.55154,0.61,-0.61,0
-1.1447,0,0,0.00031416,0.0001,4.4341e-21,7.5735e-22,1,0.55437,0.608,-0.608,0
-1.1447,0,0,0.00031416,0.0001,2.117e-21,-2.3789e-21,1,0.5572,0.606,-0.606,0
-1.1447,0,0,0.00031416,0.0001,9.1293e-22,-4.3769e-21,1,0.56003,0.604,-0.604,0
-1.1447,0,0,0.00031416,0.0001,8.2192e-22,-5.2365e-21,1,0.56286,0.602,-0.602,0
-1.1447,0,0,0.00031416,0.0001,1.844e-21,-4.9578e-21,1,0.56569,0.6,-0.6,0
-1.1447,0,0,0.00031416,0.0001,4.314e-22,-4.6096e-21,1,0.56851,0.598,-0.598,0
-1.1447,0,0,0.00031416,0.0001,-1.8474e-21,-4.0057e-21,1,0.57134,0.596,-0.596,0
-1.1447,0,0,0.00031416,0.0001,-4.9927e-21,-3.146e-21,1,0.57417,0.594,-0.594,0
-1.1447,0,0,0.00031416,0.0001,-9.0041e-21,-2.0307e-21,1,0.577,0.592,-0.592,0
-1.1447,0,0,0.00031416,0.0001,-1.3882e-20,-6.5958e-22,1,0.57983,0.59,-0.59,0
-1.1447,0,0,0.00031416,0.0001,-1.2705e-20,4.6462e-22,1,0.58266,0.588,-0.588,0
-1.1447,0,0,0.00031416,0.0001,-1.0894e-20,2.1337e-21,1,0.58548,0.586,-0.586,0
-1.1447,0,0,0.00031416,0.0001,-8.4491e-21,4.3477e-21,1,0.58831,0.584,-0.584,0
-1.1447,0,0,0.00031416,0.0001,-5.3706e-21,7.1065e-21,1,0.59114,0.582,-0.582,0
-1.1447,0,0,0.00031416,0.0001,-1.6583e-21,1.041e-20,1,0.59397,0.58,-0.58,0
-1.1447,0,0,0.00031416,0.0001,-4.5835e-22,8.1911e-21,1,0.5968,0.578,-0.578,0
-1.1447,0,0,0.00031416,0.0001,3.0841e-22,6.4426e-21,1,0.59963,0.576,-0.576,0
-1.1447,0,0,0.00031416,0.0001,6.4199e-22,5.1648e-21,1,0.60245,0.574,-0.574,0
-1.1447,0,0,0.00031416,0.0001,5.4241e-22,4.3578e-21,1,0.60528,0.572,-0.572,0
-1.1447,0,0,0.00031416,0.0001,9.6566e-24,4.0214e-21,1,0.60811,0.57,-0.57,0
-1.1447,0,0,0.00031416,0.0001,4.3137e-21,-2.439e-21,1,0.61094,0.568,-0.568,0
-1.1447,0,0,0.00031416,0.0001,1.0587e-20,-1.0834e-20,1,0.61377,0.566,-0.566,0
-1.1447,0,0,0.00031416,0.0001,1.8829e-20,-2.1163e-20,1,0.6166,0.564,-0.564,0
-1.1447,0,0,0.00031416,0.0001,2.904e-20,-3.3426e-20,1,0.61943,0.562,-0.562,0
-1.1447,0,0,0.00031416,0.0001,4.122e-20,-4.7623e-20,1,0.62225,0.56,-0.56,0
-1.1447,0,0,0.00031416,0.0001,5.6645e-20,-6.2576e-20,1,0.62508,0.558,-0.558,0
-1.1447,0,0,0.00031416,0.0001,6.0301e-20,-6.5762e-20,1,0.62791,0.556,-0.556,0
