"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1433,0.00064391,0.0042394,-0.0028724,0.0043533,-0.001394,0.00031416,0.0001,-2.8136e-13,-1.5466e-12,3.3333e-05,-9.8377e-14,3.3333e-05,1,0.084,0,-0.916,0
-1.1433,0.00064392,0.0042394,-0.0028724,0.0043534,-0.001394,0.00031416,0.0001,-3.4618e-13,-2.0362e-12,3.3333e-05,1.2723e-13,3.3333e-05,1,0.086,0,-0.914,0
-1.1433,0.00064393,0.0042394,-0.0028724,0.0043534,-0.001394,0.00031416,0.0001,-3.8347e-13,-2.5454e-12,3.3333e-05,2.9502e-13,3.3333e-05,1,0.088,0,-0.912,0
-1.1433,0.00064394,0.0042394,-0.0028725,0.0043533,-0.0013941,0.00031416,0.0001,-3.6355e-13,-3.095e-12,3.3333e-05,3.4265e-13,3.3333e-05,1,0.09,0,-0.91,0
-1.1433,0.00064394,0.0042393,-0.0028725,0.0043533,-0.0013941,0.00031416,0.0001,-3.4363e-13,-3.6446e-12,3.3333e-05,3.9029e-13,3.3333e-05,1,0.092,0,-0.908,0
-1.1433,0.00064394,0.0042393,-0.0028724,0.0043533,-0.0013941,0.00031416,0.0001,-4.1837e-13,-3.4156e-12,3.3333e-05,2.6121e-13,3.3333e-05,1,0.094,0,-0.906,0
-1.1433,0.00064393,0.0042393,-0.0028724,0.0043533,-0.0013941,0.00031416,0.0001,-5.3868e-13,-2.8119e-12,3.3333e-05,4.7089e-14,3.3333e-05,1,0.096,0,-0.904,0
-1.1433,0.00064392,0.0042393,-0.0028724,0.0043533,-0.001394,0.00031416,0.0001,-6.1108e-13,-2.3445e-12,3.3333e-05,-1.6757e-13,3.3333e-05,1,0.098,0,-0.902,0
-1.1433,0.00064394,0.0042394,-0.0028723,0.0043532,-0.001394,0.00031416,0.0001,-5.8397e-13,-2.1601e-12,3.3333e-05,-3.8338e-13,3.3333e-05,1,0.1,0,-0.9,0
-1.1433,0.00064395,0.0042394,-0.0028723,0.0043532,-0.001394,0.00031416,0.0001,-5.5685e-13,-1.9757e-12,3.3333e-05,-5.9919e-13,3.3333e-05,1,0.102,0,-0.898,0
-1.1433,0.00064395,0.0042394,-0.0028723,0.0043532,-0.001394,0.00031416,0.0001,-4.7774e-13,-1.6502e-12,3.3333e-05,-6.8568e-13,3.3333e-05,1,0.104,0,-0.896,0
-1.1433,0.00064394,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,-3.7362e-13,-1.2568e-12,3.3333e-05,-7.0995e-13,3.3333e-05,1,0.106,0,-0.894,0
-1.1433,0.00064394,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,-2.0788e-13,-9.599e-13,3.3333e-05,-6.865e-13,3.3333e-05,1,0.108,0,-0.892,0
