"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1473,-0.63292,0.048813,-5.4812,-0.027079,-5.9663,7.3493,2.3394,-0.14719,0.0083287,0.16067,-0.0027527,0.16041,1,0.91,0,-0.09,0
1.1536,-0.62584,0.050312,-5.4981,-0.03762,-6.0078,7.418,2.3612,-0.14643,0.0088201,0.15999,-0.0028116,0.15935,1,0.912,0,-0.088,0
1.1595,-0.61923,0.051744,-5.5118,-0.04406,-6.0495,7.488,2.3835,-0.1458,0.009199,0.1595,-0.0028309,0.15832,1,0.914,0,-0.086,0
1.1652,-0.61284,0.053144,-5.5238,-0.048526,-6.0912,7.5587,2.406,-0.14523,0.0095239,0.15909,-0.0028311,0.15731,1,0.916,0,-0.084,0
1.1705,-0.60676,0.055349,-5.5334,-0.055808,-6.1318,7.6294,2.4285,-0.14476,0.010058,0.15887,-0.002822,0.15636,1,0.918,0,-0.082,0
1.1749,-0.60135,0.059226,-5.5378,-0.06894,-6.1702,7.7002,2.4511,-0.1445,0.011028,0.15905,-0.0027935,0.15555,1,0.92,0,-0.08,0
1.1792,-0.59593,0.063104,-5.5421,-0.082072,-6.2086,7.771,2.4736,-0.14424,0.011997,0.15923,-0.002765,0.15474,1,0.922,0,-0.078,0
1.1824,-0.58774,0.065443,-5.5467,-0.079257,-6.2323,7.8309,2.4927,-0.14294,0.012443,0.15925,-0.0024897,0.1545,1,0.924,0,-0.076,0
1.185,-0.5782,0.067041,-5.5514,-0.068769,-6.2491,7.8856,2.5101,-0.14114,0.012638,0.15919,-0.0020955,0.15453,1,0.926,0,-0.074,0
1.1864,-0.56666,0.068253,-5.5521,-0.056452,-6.2564,7.9281,2.5236,-0.1387,0.012723,0.15931,-0.0016197,0.1549,1,0.928,0,-0.072,0
1.1853,-0.55098,0.068659,-5.5446,-0.040338,-6.2441,7.9453,2.5291,-0.13493,0.012582,0.1598,-0.00097433,0.15599,1,0.93,0,-0.07,0
1.1842,-0.53529,0.069066,-5.537,-0.024223,-6.2318,7.9626,2.5346,-0.13117,0.012441,0.16028,-0.00032896,0.15707,1,0.932,0,-0.068,0
1.177,-0.5154,0.067724,-5.5152,0.003073,-6.1719,7.9351,2.5258,-0.1264,0.011946,0.16191,0.0003455,0.16025,1,0.934,0,-0.066,0
1.1669,-0.49349,0.065541,-5.4864,0.035749,-6.0891,7.8861,2.5102,-0.12116,0.011281,0.1641,0.0010339,0.16443,1,0.936,0,-0.064,0
1.1519,-0.46825,0.060381,-5.4401,0.077297,-5.9815,7.8018,2.4834,-0.11501,0.0099644,0.16709,0.0018346,0.16943,1,0.938,0,-0.062,0
1.1272,-0.43609,0.049038,-5.3571,0.13728,-5.8223,7.6439,2.4331,-0.10698,0.0072953,0.17175,0.0028684,0.17614,1,0.94,0,-0.06,0
1.1024,-0.40393,0.037695,-5.2741,0.19726,-5.6631,7.4861,2.3829,-0.098948,0.0046262,0.17641,0.0039022,0.18285,1,0.942,0,-0.058,0
1.0536,-0.37626,0.030919,-5.1129,0.23164,-5.4161,7.2351,2.303,-0.092475,0.0032216,0.18501,0.0048076,0.19258,1,0.944,0,-0.056,0
