"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1433,0.00064401,0.0042394,-0.0028725,0.0043534,-0.0013941,0.00031416,0.0001,2.7977e-12,-2.6357e-12,3.3333e-05,1.8205e-13,3.3333e-05,1,0.14425,-0.898,-0.898,0
-1.1433,0.00064403,0.0042394,-0.0028725,0.0043534,-0.0013941,0.00031416,0.0001,3.0767e-12,-3.5873e-12,3.3333e-05,2.4173e-13,3.3333e-05,1,0.14708,-0.896,-0.896,0
-1.1433,0.00064402,0.0042394,-0.0028725,0.0043534,-0.0013941,0.00031416,0.0001,2.6343e-12,-4.2484e-12,3.3333e-05,8.6437e-14,3.3333e-05,1,0.14991,-0.894,-0.894,0
-1.1433,0.000644,0.0042394,-0.0028725,0.0043533,-0.0013941,0.00031416,0.0001,1.9544e-12,-4.8229e-12,3.3333e-05,-1.0755e-13,3.3333e-05,1,0.15274,-0.892,-0.892,0
-1.1433,0.00064398,0.0042394,-0.0028724,0.0043533,-0.0013941,0.00031416,0.0001,1.1091e-12,-5.1881e-12,3.3333e-05,-3.3782e-13,3.3333e-05,1,0.15556,-0.89,-0.89,0
-1.1433,0.00064395,0.0042394,-0.0028724,0.0043532,-0.0013941,0.00031416,0.0001,2.9311e-13,-5.2049e-12,3.3333e-05,-6.093e-13,3.3333e-05,1,0.15839,-0.888,-0.888,0
-1.1433,0.00064391,0.0042394,-0.0028724,0.0043532,-0.001394,0.00031416,0.0001,-7.8172e-13,-4.225e-12,3.3333e-05,-7.9625e-13,3.3333e-05,1,0.16122,-0.886,-0.886,0
-1.1433,0.00064388,0.0042394,-0.0028723,0.0043532,-0.001394,0.00031416,0.0001,-1.8658e-12,-3.2189e-12,3.3333e-05,-9.7954e-13,3.3333e-05,1,0.16405,-0.884,-0.884,0
-1.1433,0.00064387,0.0042394,-0.0028723,0.0043532,-0.001394,0.00031416,0.0001,-2.4976e-12,-2.2707e-12,3.3333e-05,-1.0749e-12,3.3333e-05,1,0.16688,-0.882,-0.882,0
-1.1433,0.00064388,0.0042394,-0.0028723,0.0043533,-0.001394,0.00031416,0.0001,-2.5817e-12,-1.3924e-12,3.3333e-05,-1.0636e-12,3.3333e-05,1,0.16971,-0.88,-0.88,0
-1.1433,0.00064389,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-2.6326e-12,-4.8152e-13,3.3333e-05,-1.1399e-12,3.3333e-05,1,0.17253,-0.878,-0.878,0
-1.1433,0.0006439,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-2.6881e-12,1.4957e-13,3.3333e-05,-1.2411e-12,3.3333e-05,1,0.17536,-0.876,-0.876,0
-1.1433,0.00064391,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-2.8032e-12,2.2642e-14,3.3333e-05,-1.2797e-12,3.3333e-05,1,0.17819,-0.874,-0.874,0
-1.1433,0.00064391,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-2.9184e-12,-1.0429e-13,3.3333e-05,-1.3182e-12,3.3333e-05,1,0.18102,-0.872,-0.872,0
-1.1433,0.00064392,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-2.8802e-12,-1.264e-13,3.3333e-05,-1.281e-12,3.3333e-05,1,0.18385,-0.87,-0.87,0
-1.1433,0.00064391,0.0042394,-0.0028722,0.0043533,-0.0013941,0.00031416,0.0001,-2.3479e-12,8.0139e-14,3.3333e-05,-8.9772e-13,3.3333e-05,1,0.18668,-0.868,-0.868,0
