"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1528,-0.020944,0.004314,0.023867,-0.0059922,-0.00035782,0.000318,0.00010122,-9.6187e-07,1.5843e-07,3.4092e-05,-2.8982e-09,3.356e-05,1,0.23,0,-0.77,0
-1.1555,-0.028542,0.0044702,0.033126,-0.0092651,-0.0019253,0.00031929,0.00010163,-1.3024e-06,1.6397e-07,3.4355e-05,-1.1829e-08,3.3626e-05,1,0.232,0,-0.768,0
-1.1606,-0.041353,0.0045398,0.049256,-0.010783,-0.0041728,0.00032167,0.00010239,-1.9062e-06,1.6437e-07,3.484e-05,-1.5808e-08,3.3754e-05,1,0.234,0,-0.766,0
-1.1668,-0.056672,0.0045678,0.06869,-0.011455,-0.0067474,0.00032457,0.00010331,-2.6366e-06,1.6228e-07,3.5431e-05,-1.7403e-08,3.3913e-05,1,0.236,0,-0.764,0
-1.1753,-0.076718,0.0045922,0.094003,-0.012368,-0.0099929,0.00032854,0.00010458,-3.6479e-06,1.6167e-07,3.6248e-05,-2.3192e-08,3.4127e-05,1,0.238,0,-0.762,0
-1.1886,-0.10659,0.0046096,0.13154,-0.01378,-0.014633,0.00033474,0.00010655,-5.243e-06,1.6411e-07,3.7535e-05,-3.7699e-08,3.4454e-05,1,0.24,0,-0.76,0
-1.2019,-0.13646,0.0046269,0.16907,-0.015192,-0.019273,0.00034093,0.00010852,-6.8381e-06,1.6656e-07,3.8823e-05,-5.2206e-08,3.478e-05,1,0.242,0,-0.758,0
-1.2239,-0.18025,0.0040979,0.22447,-0.014032,-0.02595,0.00035142,0.00011186,-9.5584e-06,1.3496e-07,4.1054e-05,-3.9654e-08,3.531e-05,1,0.244,0,-0.756,0
-1.2501,-0.23075,0.0033061,0.28848,-0.011634,-0.033607,0.00036397,0.00011585,-1.282e-05,8.6975e-08,4.3739e-05,-1.4084e-08,3.5936e-05,1,0.246,0,-0.754,0
-1.2829,-0.28898,0.0028786,0.36292,-0.010127,-0.042977,0.00038025,0.00012104,-1.7077e-05,7.1714e-08,4.7284e-05,-8.7116e-09,3.6718e-05,1,0.248,0,-0.752,0
-1.3293,-0.36328,0.0032082,0.45906,-0.01047,-0.055905,0.00040429,0.00012869,-2.3402e-05,1.2445e-07,5.2617e-05,-4.5314e-08,3.7823e-05,1,0.25,0,-0.75,0
-1.3758,-0.43757,0.0035378,0.5552,-0.010813,-0.068833,0.00042833,0.00013634,-2.9728e-05,1.7718e-07,5.795e-05,-8.1917e-08,3.8928e-05,1,0.252,0,-0.748,0
