t,err_u,err_alpha,int_h,int_h_ref
0.885,0.028529420632094772,0.05540175435939636,-4.848235290781313,-4.906507042871834
0.888,0.02860705839191638,0.055293118017044014,-4.848780190240941,-4.907029442686137
0.891,0.0286830760047644,0.055194811686071335,-4.849312915447294,-4.907549946435917
0.894,0.02875747905294509,0.055117586299530286,-4.849817070424194,-4.908068596563976
0.897,0.028830223236683165,0.055043103603364986,-4.8503190898300375,-4.908585434077657
0.9,0.028901309295011744,0.05498387080082044,-4.850799881879178,-4.909100501335822
0.903,0.02897072728961409,0.05493561380301431,-4.851265287848073,-4.909613840447529
0.906,0.029038455117047474,0.054895197644068194,-4.851719626950946,-4.910125493427273
0.909,0.029104505322213238,0.05487339026059332,-4.8521475620140455,-4.910635501804717
0.912,0.02916884892723867,0.05485318900457194,-4.852572532068318,-4.911143907888861
0.915,0.02923150711093734,0.05485257378802153,-4.852969313437505,-4.911650753374468
0.918,0.029292460111688,0.05485324850145386,-4.853362857576236,-4.912156080790156
0.921,0.029351738767583874,0.05486693517673781,-4.853736721109526,-4.912659931501747
0.924,0.029409336500374396,0.05488505792730153,-4.854102354576805,-4.913162348044914
0.927,0.029465289646760543,0.05491887750273365,-4.854444509499387,-4.913663371579135
0.93,0.029519599425494578,0.05495305423064728,-4.854783301618885,-4.914163044998861
0.933,0.029572299329196968,0.05499391513623876,-4.85510960089403,-4.914661410233761
0.936,0.029623416919633286,0.05504193935543125,-4.855422958127389,-4.915158509501012
0.9390000000000001,0.029672971601046264,0.05508488274785408,-4.855737961573872,-4.915654384652162
0.9420000000000001,0.029720974948098226,0.055116894640623866,-4.85606124016705,-4.916149076973553
0.9450000000000001,0.029767498344575583,0.05516467707582381,-4.856359728366963,-4.916642629031441
0.9480000000000001,0.029812632734998328,0.05522996557843457,-4.856631196189266,-4.917135082782882
0.9510000000000001,0.029856493261766613,0.0553127161998966,-4.856876001353012,-4.917626480169032
0.9540000000000001,0.02989923447916147,0.0554124020375809,-4.857094782317459,-4.918116863119377
0.9570000000000001,0.029940985751366993,0.055502639021304076,-4.857337418234184,-4.918606273960379
0.96,0.029981849108208513,0.05556830670022808,-4.857633095893814,-4.919094754766165
0.963,0.03002189755638314,0.055625117383702696,-4.857953000740023,-4.919582347450124
0.966,0.03006108460403239,0.055679721607033585,-4.858285178801615,-4.920069093849505
0.969,0.030099250783542596,0.0557350713066615,-4.858623704170338,-4.92055503572114
0.972,0.030136165268579887,0.055790494984566764,-4.858970805034425,-4.921040215195601
0.975,0.03017161505627292,0.05584833113670366,-4.859322133732826,-4.921524674263801
0.978,0.030205466605860855,0.05591157843524215,-4.8596718551795135,-4.922008455074792
0.981,0.030248712620859215,0.0559741977068946,-4.860031907833371,-4.922491598926693
0.984,0.03029435836383665,0.05604193322616831,-4.860391158966071,-4.922974147703188
0.987,0.030338708511990723,0.05611506485845913,-4.860748867062508,-4.9234561434035236
0.99,0.030381948113434448,0.056192153839457956,-4.861107905239164,-4.9239376271786455
0.993,0.030424291421678715,0.05627150866637389,-4.8614717103916965,-4.924418641374265
0.996,0.030465916005060004,0.05635452729215189,-4.861836578918538,-4.9248992271149135
0.999,0.030506909826053516,0.05644245914301585,-4.862200206123587,-4.925379425792025
1.002,0.030547237226986938,0.05653548414213829,-4.862561942347178,-4.9258592791225215
