epoch,loss,output_1_loss,output_1_mean_absolute_error,output_2_loss,output_2_mean_absolute_error,output_3_loss,output_3_mean_absolute_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_3_loss,val_output_3_mean_absolute_error
2544,0.012402653694152832,3.100738467765041e-05,0.00432273605838418,0.0009517174330540001,0.021524228155612946,0.0009517174330540001,0.021524228155612946,0.017900321632623672,5.619694638880901e-05,0.005857682321220636,0.006424415856599808,0.05646047741174698,0.006424415856599808,0.05646047741174698
2545,0.012399976141750813,3.0985571356723085e-05,0.004325292073190212,0.0009501813328824937,0.021703079342842102,0.0009501813328824937,0.021703079342842102,0.012849309481680393,3.879407813656144e-05,0.004693428985774517,0.0013922702055424452,0.02626873552799225,0.0013922702055424452,0.02626873552799225
2546,0.012427187524735928,3.122039925074205e-05,0.004340599291026592,0.0009782207198441029,0.02187354862689972,0.0009782207198441029,0.02187354862689972,0.012628047727048397,3.620378265623003e-05,0.004632909316569567,0.0011744439834728837,0.025648953393101692,0.0011744439834728837,0.025648953393101692
2547,0.01239852886646986,3.114559149253182e-05,0.0043401289731264114,0.000950726040173322,0.021716535091400146,0.000950726040173322,0.021716535091400146,0.012349140830338001,3.0622595659224316e-05,0.004495888017117977,0.0009025952313095331,0.021217184141278267,0.0009025952313095331,0.021217184141278267
2548,0.01239781267940998,3.1175070034805685e-05,0.004339279606938362,0.0009510827367193997,0.021717341616749763,0.0009510827367193997,0.021717341616749763,0.011930523440241814,2.723155739658978e-05,0.003954743966460228,0.0004883973742835224,0.015873098745942116,0.0004883973742835224,0.015873098745942116
2549,0.01237537246197462,3.10875620925799e-05,0.0043367366306483746,0.0009300723322667181,0.021639550104737282,0.0009300723322667181,0.021639550104737282,0.01226941030472517,2.8234455385245383e-05,0.004079265054315329,0.0008274054853245616,0.021770918741822243,0.0008274054853245616,0.021770918741822243
2550,0.012407436035573483,3.138690590276383e-05,0.0043552713468670845,0.0009629640262573957,0.021796755492687225,0.0009629640262573957,0.021796755492687225,0.012365334667265415,3.2000163628254086e-05,0.004483147989958525,0.0009209168492816389,0.022775031626224518,0.0009209168492816389,0.022775031626224518
2551,0.012391182594001293,3.1311745260609314e-05,0.004351357463747263,0.0009480336448177695,0.02171003445982933,0.0009480336448177695,0.02171003445982933,0.012051532045006752,2.9352384444791824e-05,0.004332906100898981,0.0006109754322096705,0.018700795248150826,0.0006109754322096705,0.018700795248150826
2552,0.01236913911998272,3.1297822715714574e-05,0.004353242926299572,0.0009272228926420212,0.021639440208673477,0.0009272228926420212,0.021639440208673477,0.012259341776371002,3.092019687755965e-05,0.004628424532711506,0.0008184261969290674,0.021259266883134842,0.0008184261969290674,0.021259266883134842
2553,0.012375866994261742,3.1391315133078024e-05,0.004350378178060055,0.000934949261136353,0.02148885652422905,0.000934949261136353,0.02148885652422905,0.012621557340025902,3.786813249462284e-05,0.005016899202018976,0.001174628152512014,0.025247570127248764,0.001174628152512014,0.025247570127248764
2554,0.012347807176411152,3.134644066449255e-05,0.004358069971203804,0.0009082726901397109,0.021519189700484276,0.0009082726901397109,0.021519189700484276,0.014105812646448612,4.210138649796136e-05,0.004943616222590208,0.0026556802913546562,0.039233557879924774,0.0026556802913546562,0.039233557879924774
2555,0.012398727238178253,3.1743966246722266e-05,0.004376317374408245,0.0009600786142982543,0.021566584706306458,0.0009600786142982543,0.021566584706306458,0.012458408251404762,3.102034315816127e-05,0.004359022248536348,0.0010211096378043294,0.022775104269385338,0.0010211096378043294,0.022775104269385338
2556,0.012408144772052765,3.194185774191283e-05,0.004395605064928532,0.0009705250849947333,0.021927790716290474,0.0009705250849947333,0.021927790716290474,0.015105132013559341,4.4988093577558175e-05,0.005038403440266848,0.0036553258541971445,0.04015791043639183,0.0036553258541971445,0.04015791043639183
2557,0.012348726391792297,3.1548839615425095e-05,0.00437043746933341,0.0009127546800300479,0.021495580673217773,0.0009127546800300479,0.021495580673217773,0.012497481890022755,3.180012572556734e-05,0.004175882786512375,0.0010618820087984204,0.02382032386958599,0.0010618820087984204,0.02382032386958599
2558,0.012383163906633854,3.189148264937103e-05,0.00439352635294199,0.0009481220040470362,0.02176002599298954,0.0009481220040470362,0.02176002599298954,0.011931323446333408,3.0905637686373666e-05,0.0041661751456558704,0.0004978650831617415,0.015434232540428638,0.0004978650831617415,0.015434232540428638
2559,0.01236717589199543,3.1900479370960966e-05,0.0043914467096328735,0.0009334777132607996,0.021587347611784935,0.0009334777132607996,0.021587347611784935,0.02007223665714264,7.602314144605771e-05,0.007411230355501175,0.008595476858317852,0.061425868421792984,0.008595476858317852,0.061425868421792984
2560,0.012384272180497646,3.209677379345521e-05,0.004404125269502401,0.0009517321013845503,0.021631553769111633,0.0009517321013845503,0.021631553769111633,0.014474267140030861,5.3239135013427585e-05,0.005824210122227669,0.003021425800397992,0.043471675366163254,0.003021425800397992,0.043471675366163254
2561,0.01237510610371828,3.214453317923471e-05,0.004412779584527016,0.0009438553242944181,0.0217583067715168,0.0009438553242944181,0.0217583067715168,0.013354448601603508,3.6854122299700975e-05,0.005154573358595371,0.001919205067679286,0.031681813299655914,0.001919205067679286,0.031681813299655914
2562,0.012377738021314144,3.227310662623495e-05,0.004416760057210922,0.0009477008716203272,0.021615147590637207,0.0009477008716203272,0.021615147590637207,0.012084469199180603,2.845386006811168e-05,0.004289828706532717,0.0006591812125407159,0.019492661580443382,0.0006591812125407159,0.019492661580443382
2563,0.012346035800874233,3.22126506944187e-05,0.004414815455675125,0.0009174768347293139,0.021421948447823524,0.0009174768347293139,0.021421948447823524,0.01194052118808031,2.8171589292469434e-05,0.004131361376494169,0.000516825239174068,0.016254199668765068,0.000516825239174068,0.016254199668765068
2564,0.012360094115138054,3.245936022722162e-05,0.00444153742864728,0.0009328117594122887,0.021833952516317368,0.0009328117594122887,0.021833952516317368,0.01209812518209219,2.81277116300771e-05,0.004193101078271866,0.0006759341922588646,0.0196562260389328,0.0006759341922588646,0.0196562260389328
2565,0.01235282327979803,3.250040390412323e-05,0.0044378009624779224,0.0009269225411117077,0.021612050011754036,0.0009269225411117077,0.021612050011754036,0.012025997042655945,3.1024537747725844e-05,0.004454805050045252,0.0006023107562214136,0.01785029098391533,0.0006023107562214136,0.01785029098391533
2566,0.012390823103487492,3.294015186838806e-05,0.004461399279534817,0.0009659593342803419,0.02177741937339306,0.0009659593342803419,0.02177741937339306,0.012624497525393963,3.488937363727018e-05,0.004634460899978876,0.0011984582524746656,0.026604492217302322,0.0011984582524746656,0.026604492217302322
2567,0.012321878224611282,3.261147503508255e-05,0.0044476003386080265,0.0008989155176095665,0.02139618620276451,0.0008989155176095665,0.02139618620276451,0.012312008999288082,3.192332951584831e-05,0.004692192655056715,0.00089072878472507,0.02196486108005047,0.00089072878472507,0.02196486108005047
2568,0.012365291826426983,3.305363861727528e-05,0.0044802832417190075,0.0009435408283025026,0.021824201568961143,0.0009435408283025026,0.021824201568961143,0.011896983720362186,3.0450471967924386e-05,0.004176852758973837,0.00047851420822553337,0.015847278758883476,0.00047851420822553337,0.015847278758883476
2569,0.012341407127678394,3.306061989860609e-05,0.00447393674403429,0.0009212280856445432,0.021434733644127846,0.0009212280856445432,0.021434733644127846,0.011895522475242615,3.0148868972901255e-05,0.004169476218521595,0.0004791244864463806,0.015545633621513844,0.0004791244864463806,0.015545633621513844
2570,0.012357807718217373,3.3269978302996606e-05,0.004490633495151997,0.0009390091872774065,0.021636225283145905,0.0009390091872774065,0.021636225283145905,0.012623400427401066,3.323439523228444e-05,0.004243211820721626,0.001205505570396781,0.026076605543494225,0.001205505570396781,0.026076605543494225
2571,0.012354492209851742,3.352640851517208e-05,0.0045099868439137936,0.0009370438638143241,0.021667497232556343,0.0009370438638143241,0.021667497232556343,0.011957654729485512,3.053867840208113e-05,0.004147605039179325,0.0005441074608825147,0.01664571836590767,0.0005441074608825147,0.01664571836590767
2572,0.012337923049926758,3.356743764015846e-05,0.004515554755926132,0.000922167906537652,0.02159317210316658,0.000922167906537652,0.02159317210316658,0.024682436138391495,0.00013964329264126718,0.010134098120033741,0.013161961920559406,0.08784356713294983,0.013161961920559406,0.08784356713294983
2573,0.012345761060714722,3.385249510756694e-05,0.004531837068498135,0.0009314300259575248,0.021545492112636566,0.0009314300259575248,0.021545492112636566,0.012312237173318863,3.159779225825332e-05,0.004328649025410414,0.0009010307840071619,0.02357533387839794,0.0009010307840071619,0.02357533387839794
2574,0.012356954626739025,3.410232238820754e-05,0.0045501720160245895,0.0009442107984796166,0.021700959652662277,0.0009442107984796166,0.021700959652662277,0.013209023512899876,3.4803157177520916e-05,0.004742405842989683,0.0017967046005651355,0.030370129272341728,0.0017967046005651355,0.030370129272341728
2575,0.012378323823213577,3.4444314223947003e-05,0.004568784032016993,0.0009669989231042564,0.021729137748479843,0.0009669989231042564,0.021729137748479843,0.012424806132912636,3.586499224184081e-05,0.004430773202329874,0.001013000844977796,0.022030260413885117,0.001013000844977796,0.022030260413885117
2576,0.012343102134764194,3.441279841354117e-05,0.004574376158416271,0.0009335661306977272,0.021600795909762383,0.0009335661306977272,0.021600795909762383,0.013202434405684471,4.241487476974726e-05,0.004743232857435942,0.0017858913633972406,0.030285898596048355,0.0017858913633972406,0.030285898596048355
2577,0.012367443181574345,3.485080014797859e-05,0.004604154732078314,0.0009594826842658222,0.021857334300875664,0.0009594826842658222,0.021857334300875664,0.011964641511440277,3.0578426958527416e-05,0.004210080951452255,0.000562058063223958,0.017479851841926575,0.000562058063223958,0.017479851841926575
2578,0.012372328899800777,3.521154940244742e-05,0.004628772381693125,0.0009661269723437726,0.021977685391902924,0.0009661269723437726,0.021977685391902924,0.013185589574277401,4.0267055737785995e-05,0.0048330859281122684,0.0017753195716068149,0.0317615270614624,0.0017753195716068149,0.0317615270614624
2579,0.012308700941503048,3.49950059899129e-05,0.004616955295205116,0.0009049992659129202,0.02146698348224163,0.0009049992659129202,0.02146698348224163,0.012560859322547913,3.851726796710864e-05,0.004882906097918749,0.001154793193563819,0.025231333449482918,0.001154793193563819,0.025231333449482918
2580,0.012350206263363361,3.5714099794859067e-05,0.004666130058467388,0.0009480801527388394,0.02181117981672287,0.0009480801527388394,0.02181117981672287,0.012067887000739574,3.1498566386289895e-05,0.004537517204880714,0.0006712648901157081,0.018766066059470177,0.0006712648901157081,0.018766066059470177
2581,0.012359446845948696,3.613517037592828e-05,0.004692472983151674,0.0009594525909051299,0.021783823147416115,0.0009594525909051299,0.021783823147416115,0.01217010710388422,3.443665991653688e-05,0.00439528189599514,0.0007731513469479978,0.020414521917700768,0.0007731513469479978,0.020414521917700768
2582,0.012291030958294868,3.602689685067162e-05,0.004690388683229685,0.0008939459803514183,0.021379495039582253,0.0008939459803514183,0.021379495039582253,0.011963043361902237,3.511759132379666e-05,0.004685526248067617,0.0005684405332431197,0.017509572207927704,0.0005684405332431197,0.017509572207927704
2583,0.012360171414911747,3.7061909097246826e-05,0.004761760123074055,0.000965309445746243,0.021898161619901657,0.000965309445746243,0.021898161619901657,0.011935118585824966,3.283623300376348e-05,0.004323336761444807,0.000546152179595083,0.01672135852277279,0.000546152179595083,0.01672135852277279
2584,0.012332736514508724,3.749636380234733e-05,0.004794828128069639,0.0009411587379872799,0.021804191172122955,0.0009411587379872799,0.021804191172122955,0.011888963170349598,3.6187218938721344e-05,0.004494351334869862,0.0005005213315598667,0.015580433420836926,0.0005005213315598667,0.015580433420836926
2585,0.01233604084700346,3.8256857806118205e-05,0.004850743338465691,0.0009478852152824402,0.022003289312124252,0.0009478852152824402,0.022003289312124252,0.011881262995302677,3.4510685509303585e-05,0.004499359987676144,0.0004989982699044049,0.01589050516486168,0.0004989982699044049,0.01589050516486168
2586,0.012312064878642559,3.899285729858093e-05,0.004905466455966234,0.0009280373342335224,0.0218132883310318,0.0009280373342335224,0.0218132883310318,0.01246960461139679,4.419219112605788e-05,0.005687497090548277,0.0010834643617272377,0.024623947218060493,0.0010834643617272377,0.024623947218060493
2587,0.01232320535928011,4.0072267438517883e-05,0.004981917794793844,0.0009443695307709277,0.02195434272289276,0.0009443695307709277,0.02195434272289276,0.012001514434814453,3.9912163629196584e-05,0.005011920351535082,0.000626320019364357,0.01825421303510666,0.000626320019364357,0.01825421303510666
2588,0.012284274213016033,4.119526784052141e-05,0.00505952350795269,0.0009124001953750849,0.021631630137562752,0.0009124001953750849,0.021631630137562752,0.01286695059388876,4.629791874322109e-05,0.0052439323626458645,0.0014946904266253114,0.031134972348809242,0.0014946904266253114,0.031134972348809242
2589,0.012306583113968372,4.280976645532064e-05,0.00517268618568778,0.0009437035187147558,0.021883413195610046,0.0009437035187147558,0.021883413195610046,0.011938733048737049,4.149423693888821e-05,0.005366399418562651,0.0005836542113684118,0.01798146963119507,0.0005836542113684118,0.01798146963119507
2590,0.012301732785999775,4.4294367398833856e-05,0.005280931945890188,0.0009518772130832076,0.022087372839450836,0.0009518772130832076,0.022087372839450836,0.013317390345036983,5.315750968293287e-05,0.005903853569179773,0.001967240357771516,0.03253009915351868,0.001967240357771516,0.03253009915351868
2591,0.012288687750697136,4.494902168517001e-05,0.005324844270944595,0.000954813789576292,0.022087734192609787,0.000954813789576292,0.022087734192609787,0.012683743610978127,5.4705142247257754e-05,0.005497955717146397,0.0013483574148267508,0.02555982396006584,0.0013483574148267508,0.02555982396006584
2592,0.012286286801099777,4.4888583943247795e-05,0.005313942674547434,0.0009636796312406659,0.02223721332848072,0.0009636796312406659,0.02223721332848072,0.012541338801383972,4.5070275518810377e-05,0.0057706572115421295,0.001221299055032432,0.026102015748620033,0.001221299055032432,0.026102015748620033
2593,0.01227132510393858,4.4599502871278673e-05,0.005297595635056496,0.000954058428760618,0.02209274098277092,0.000954058428760618,0.02209274098277092,0.01181949581950903,4.287823321647011e-05,0.004958816338330507,0.0005061041447333992,0.016349880024790764,0.0005061041447333992,0.016349880024790764
2594,0.012298328801989555,4.4650336349150166e-05,0.0052926186472177505,0.0009855168173089623,0.022169549018144608,0.0009855168173089623,0.022169549018144608,0.01341435220092535,4.856679879594594e-05,0.005258552730083466,0.0020995161030441523,0.03476329892873764,0.0020995161030441523,0.03476329892873764
2595,0.012289199978113174,4.43859571532812e-05,0.005270020104944706,0.000980619341135025,0.02196817845106125,0.000980619341135025,0.02196817845106125,0.012033571489155293,4.246438038535416e-05,0.0054070958867669106,0.0007288088090717793,0.020408079028129578,0.0007288088090717793,0.020408079028129578
2596,0.012246164493262768,4.389362584333867e-05,0.005242424551397562,0.0009409872000105679,0.021948836743831635,0.0009409872000105679,0.021948836743831635,0.011927537620067596,4.042256477987394e-05,0.00497908191755414,0.0006262583774514496,0.018388358876109123,0.0006262583774514496,0.018388358876109123
2597,0.012257919646799564,4.378790981718339e-05,0.005231017712503672,0.0009537753649055958,0.02195819467306137,0.0009537753649055958,0.02195819467306137,0.012316693551838398,4.430643093655817e-05,0.004716525785624981,0.0010123895481228828,0.02394646406173706,0.0010123895481228828,0.02394646406173706
2598,0.012249263003468513,4.35511683463119e-05,0.005216411780565977,0.0009462331654503942,0.022115932777523994,0.0009462331654503942,0.022115932777523994,0.012424550019204617,4.956706834491342e-05,0.005653900094330311,0.0011160022113472223,0.024929773062467575,0.0011160022113472223,0.024929773062467575
2599,0.012229149229824543,4.3176725739613175e-05,0.005189837887883186,0.0009273948380723596,0.02190339006483555,0.0009273948380723596,0.02190339006483555,0.012697746977210045,5.205027264310047e-05,0.005674612242728472,0.0013876153388991952,0.02801818773150444,0.0013876153388991952,0.02801818773150444
2600,0.012265466153621674,4.3313761125318706e-05,0.005196350160986185,0.0009644550154916942,0.022183969616889954,0.0009644550154916942,0.022183969616889954,0.011943050660192966,4.0497085137758404e-05,0.005184189882129431,0.0006452075322158635,0.01946869306266308,0.0006452075322158635,0.01946869306266308
2601,0.01223581749945879,4.2902101995423436e-05,0.005173167213797569,0.0009359613759443164,0.022011782974004745,0.0009359613759443164,0.022011782974004745,0.012168506160378456,4.994805931346491e-05,0.0055138468742370605,0.000861811509821564,0.022389626130461693,0.000861811509821564,0.022389626130461693
2602,0.012228196486830711,4.270736098987982e-05,0.0051558371633291245,0.0009293518960475922,0.021875208243727684,0.0009293518960475922,0.021875208243727684,0.011920672841370106,3.92560068576131e-05,0.005156310275197029,0.000625776534434408,0.018688173964619637,0.000625776534434408,0.018688173964619637
2603,0.012240283191204071,4.259874185663648e-05,0.005147274117916822,0.0009424816234968603,0.021981140598654747,0.0009424816234968603,0.021981140598654747,0.011887037195265293,4.093893585377373e-05,0.004876567516475916,0.0005912386113777757,0.017569899559020996,0.0005912386113777757,0.017569899559020996
2604,0.012239771895110607,4.242766590323299e-05,0.005136005114763975,0.0009429388446733356,0.02205553837120533,0.0009429388446733356,0.02205553837120533,0.01427821908146143,5.847311331308447e-05,0.005488687194883823,0.002965945051982999,0.03884875401854515,0.002965945051982999,0.03884875401854515
2605,0.01220471877604723,4.196183363092132e-05,0.005106333643198013,0.0009092058753594756,0.02174631878733635,0.0009092058753594756,0.02174631878733635,0.0118261082097888,4.0675611671758816e-05,0.004859153181314468,0.0005322938086465001,0.015912411734461784,0.0005322938086465001,0.015912411734461784
2606,0.012225329875946045,4.198044916847721e-05,0.00510437460616231,0.0009306744323112071,0.02196313440799713,0.0009306744323112071,0.02196313440799713,0.013706493191421032,4.834220089833252e-05,0.00517197186127305,0.0024056145921349525,0.0378376804292202,0.0024056145921349525,0.0378376804292202
2607,0.012228328734636307,4.1847717511700466e-05,0.005094157997518778,0.0009346128208562732,0.021842110902071,0.0009346128208562732,0.021842110902071,0.01189627218991518,4.092673771083355e-05,0.004712469410151243,0.0006037877756170928,0.017236124724149704,0.0006037877756170928,0.017236124724149704
2608,0.012210960499942303,4.149285814492032e-05,0.005071832332760096,0.0009183643851429224,0.021828368306159973,0.0009183643851429224,0.021828368306159973,0.012114354409277439,3.855395334539935e-05,0.004917205311357975,0.0008251185645349324,0.020796338096261024,0.0008251185645349324,0.020796338096261024
2609,0.012219653464853764,4.145548155065626e-05,0.005068590864539146,0.0009279089281335473,0.021961329504847527,0.0009279089281335473,0.021961329504847527,0.01236938126385212,4.3910204112762585e-05,0.004825306124985218,0.0010756781557574868,0.02319680154323578,0.0010756781557574868,0.02319680154323578
2610,0.01223225612193346,4.1324179619550705e-05,0.005057425703853369,0.0009414410451427102,0.02198283188045025,0.0009414410451427102,0.02198283188045025,0.012810968793928623,3.882896271534264e-05,0.004840321373194456,0.001522939302958548,0.030680766329169273,0.001522939302958548,0.030680766329169273
2611,0.012207085266709328,4.1012892324943095e-05,0.005034621339291334,0.0009174162405543029,0.021726269274950027,0.0009174162405543029,0.021726269274950027,0.01245124265551567,4.324171459302306e-05,0.005466270726174116,0.0011598925339058042,0.02650763839483261,0.0011598925339058042,0.02650763839483261
2612,0.012208555825054646,4.087413617526181e-05,0.005025538150221109,0.0009197854669764638,0.021794579923152924,0.0009197854669764638,0.021794579923152924,0.012040588073432446,3.962970367865637e-05,0.00484469672665,0.0007535847253166139,0.02077602595090866,0.0007535847253166139,0.02077602595090866
2613,0.01224148366600275,4.0992490539792925e-05,0.005030391272157431,0.0009535280987620354,0.022045211866497993,0.0009535280987620354,0.022045211866497993,0.012441430240869522,4.5473105274140835e-05,0.005465242080390453,0.0011495519429445267,0.025082657113671303,0.0011495519429445267,0.025082657113671303
2614,0.012197946198284626,4.054344753967598e-05,0.004999138414859772,0.0009112462867051363,0.02153157815337181,0.0009112462867051363,0.02153157815337181,0.012359547428786755,3.9565926272189245e-05,0.005368215497583151,0.0010742067825049162,0.02461610548198223,0.0010742067825049162,0.02461610548198223
2615,0.012220566160976887,4.050511779496446e-05,0.0049964552745223045,0.0009347143350169063,0.02184319868683815,0.0009347143350169063,0.02184319868683815,0.01176720205694437,3.5210665373597294e-05,0.004675296600908041,0.0004870924458373338,0.016056887805461884,0.0004870924458373338,0.016056887805461884
2616,0.012217101640999317,4.034290759591386e-05,0.004984123166650534,0.0009321554680354893,0.021801529452204704,0.0009321554680354893,0.021801529452204704,0.013560663908720016,5.3740597650175914e-05,0.005665304604917765,0.0022629343438893557,0.03701452538371086,0.0022629343438893557,0.03701452538371086
2617,0.012199321761727333,4.013510260847397e-05,0.004971792921423912,0.0009153184946626425,0.021725742146372795,0.0009153184946626425,0.021725742146372795,0.012916850857436657,3.82829166483134e-05,0.004856124985963106,0.0016349861398339272,0.032145511358976364,0.0016349861398339272,0.032145511358976364
2618,0.012227519415318966,4.019976404379122e-05,0.004972486756742001,0.000944277795497328,0.021795926615595818,0.000944277795497328,0.021795926615595818,0.013165878131985664,4.804723721463233e-05,0.005703581962734461,0.0018754220800474286,0.03364889323711395,0.0018754220800474286,0.03364889323711395
2619,0.01217163447290659,3.959155947086401e-05,0.004936793819069862,0.0008898003725335002,0.021497337147593498,0.0008898003725335002,0.021497337147593498,0.012428099289536476,4.275925311958417e-05,0.0051928297616541386,0.0011433655163273215,0.02616569586098194,0.0011433655163273215,0.02616569586098194
2620,0.012227875180542469,3.99243290303275e-05,0.004951116628944874,0.0009464758331887424,0.02178811840713024,0.0009464758331887424,0.02178811840713024,0.011964772827923298,3.791719791479409e-05,0.004748859442770481,0.0006858472479507327,0.019357189536094666,0.0006858472479507327,0.019357189536094666
2621,0.012222531251609325,3.975454092142172e-05,0.004942683037370443,0.0009420645656064153,0.021821273490786552,0.0009420645656064153,0.021821273490786552,0.012600979767739773,4.673225339502096e-05,0.005307184066623449,0.0013139683287590742,0.02541748806834221,0.0013139683287590742,0.02541748806834221
2622,0.012211048975586891,3.95669812860433e-05,0.004932845942676067,0.0009315236238762736,0.021891256794333458,0.0009315236238762736,0.021891256794333458,0.011804508045315742,3.899182047462091e-05,0.00502786273136735,0.0005261101759970188,0.016689358279109,0.0005261101759970188,0.016689358279109
2623,0.01221874263137579,3.948127414332703e-05,0.004924733657389879,0.0009400859125889838,0.021893739700317383,0.0009400859125889838,0.021893739700317383,0.01324494183063507,4.156643262831494e-05,0.005152965895831585,0.0019643870182335377,0.03367331624031067,0.0019643870182335377,0.03367331624031067
2624,0.012182358652353287,3.902734169969335e-05,0.00489554088562727,0.0009048866922967136,0.021520398557186127,0.0009048866922967136,0.021520398557186127,0.012035342864692211,3.862948506139219e-05,0.004687878303229809,0.0007585737039335072,0.01981383003294468,0.0007585737039335072,0.01981383003294468
2625,0.012204771861433983,3.9104430470615625e-05,0.00489776162430644,0.0009280801750719547,0.021831205114722252,0.0009280801750719547,0.021831205114722252,0.012836558744311333,4.718697164207697e-05,0.0057157063856720924,0.0015520111192017794,0.028949296101927757,0.0015520111192017794,0.028949296101927757
2626,0.01221497543156147,3.9013015339151025e-05,0.004894183482974768,0.0009391081985086203,0.02199363149702549,0.0009391081985086203,0.02199363149702549,0.012456225231289864,3.582236240617931e-05,0.004981725476682186,0.0011837388155981898,0.025280702859163284,0.0011837388155981898,0.025280702859163284
2627,0.012172667309641838,3.8632490031886846e-05,0.004869000054895878,0.0008979765698313713,0.021552519872784615,0.0008979765698313713,0.021552519872784615,0.01345915999263525,5.863957994733937e-05,0.006104616913944483,0.0021649517584592104,0.03646857291460037,0.0021649517584592104,0.03646857291460037
2628,0.012203740887343884,3.8736918213544413e-05,0.004875023849308491,0.0009297041106037796,0.021788448095321655,0.0009297041106037796,0.021788448095321655,0.011877210810780525,3.845390892820433e-05,0.00473013473674655,0.0006039064028300345,0.01752098836004734,0.0006039064028300345,0.01752098836004734
2629,0.012222090736031532,3.868208295898512e-05,0.0048587266355752945,0.000948911183513701,0.021615885198116302,0.000948911183513701,0.021615885198116302,0.012738334015011787,4.4968404836254194e-05,0.005323663353919983,0.001458977465517819,0.029246745631098747,0.001458977465517819,0.029246745631098747
2630,0.012202197685837746,3.844975071842782e-05,0.00485257338732481,0.0009299935773015022,0.021766366437077522,0.0009299935773015022,0.021766366437077522,0.013506736606359482,4.991668538423255e-05,0.005642375443130732,0.0022233049385249615,0.03544485196471214,0.0022233049385249615,0.03544485196471214
2631,0.012212158180773258,3.8464881072286516e-05,0.004853079095482826,0.0009407670586369932,0.021830419078469276,0.0009407670586369932,0.021830419078469276,0.01204918697476387,3.9598122384632006e-05,0.005079653114080429,0.0007770118536427617,0.021108759567141533,0.0007770118536427617,0.021108759567141533
2632,0.012184507213532925,3.81907302653417e-05,0.004838812164962292,0.0009140910697169602,0.021685315296053886,0.0009140910697169602,0.021685315296053886,0.011999775655567646,3.851262590615079e-05,0.004849269520491362,0.0007294464739970863,0.019628258422017097,0.0007294464739970863,0.019628258422017097
2633,0.012175102718174458,3.798436591750942e-05,0.00482068071141839,0.0009057219722308218,0.021516038104891777,0.0009057219722308218,0.021516038104891777,0.011799636296927929,3.68238179362379e-05,0.004649114329367876,0.0005317096365615726,0.017127620056271553,0.0005317096365615726,0.017127620056271553
2634,0.012184560298919678,3.792740244534798e-05,0.004813705570995808,0.0009159902110695839,0.021509381011128426,0.0009159902110695839,0.021509381011128426,0.012856880202889442,4.03778140025679e-05,0.00509488582611084,0.0015861825086176395,0.0307832732796669,0.0015861825086176395,0.0307832732796669
2635,0.012177339754998684,3.775075310841203e-05,0.004808375611901283,0.0009097308502532542,0.021654581651091576,0.0009097308502532542,0.021654581651091576,0.01246932614594698,4.282968438928947e-05,0.005408178083598614,0.0011973694199696183,0.02649519592523575,0.0011973694199696183,0.02649519592523575
2636,0.01218124758452177,3.770092371269129e-05,0.004796713124960661,0.0009145229705609381,0.021496037021279335,0.0009145229705609381,0.021496037021279335,0.011810747906565666,3.647040284704417e-05,0.0045543997548520565,0.0005457060760818422,0.016299031674861908,0.0005457060760818422,0.016299031674861908
2637,0.012185536324977875,3.766557347262278e-05,0.004797331988811493,0.0009196759783662856,0.021569322794675827,0.0009196759783662856,0.021569322794675827,0.011810330674052238,3.489714799798094e-05,0.004656320903450251,0.0005476539372466505,0.016764849424362183,0.0005476539372466505,0.016764849424362183
2638,0.012170510366559029,3.7411875382531434e-05,0.004782702773809433,0.0009056324488483369,0.021632380783557892,0.0009056324488483369,0.021632380783557892,0.012145820073783398,4.025668022222817e-05,0.0049820225685834885,0.0008783755474723876,0.0225377194583416,0.0008783755474723876,0.0225377194583416
2639,0.012183413840830326,3.737872975762002e-05,0.00477864732965827,0.0009192674187943339,0.021545832976698875,0.0009192674187943339,0.021545832976698875,0.011894697323441505,3.589708649087697e-05,0.004602289292961359,0.0006323556299321353,0.019314400851726532,0.0006323556299321353,0.019314400851726532
2640,0.01217031292617321,3.715381899382919e-05,0.004766556899994612,0.0009071656386367977,0.021604342386126518,0.0009071656386367977,0.021604342386126518,0.012079785577952862,3.657646811916493e-05,0.0046583921648561954,0.0008174864924512804,0.021785300225019455,0.0008174864924512804,0.021785300225019455
2641,0.012171260081231594,3.711420140461996e-05,0.004765742924064398,0.0009089149534702301,0.021659478545188904,0.0009089149534702301,0.021659478545188904,0.012177039869129658,3.780621409532614e-05,0.004859323147684336,0.0009144890354946256,0.02302619069814682,0.0009144890354946256,0.02302619069814682
2642,0.012194269336760044,3.717049185070209e-05,0.004767594393342733,0.0009326080325990915,0.021766185760498047,0.0009326080325990915,0.021766185760498047,0.01206655241549015,4.174669084022753e-05,0.005117497406899929,0.0008005094132386148,0.022326264530420303,0.0008005094132386148,0.022326264530420303
2643,0.012177704833447933,3.691297024488449e-05,0.004750701133161783,0.0009170070989057422,0.021631548181176186,0.0009170070989057422,0.021631548181176186,0.01236380822956562,3.33474890794605e-05,0.004460077732801437,0.0011069796746596694,0.023214560002088547,0.0011069796746596694,0.023214560002088547
