"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1329,-0.017487,-0.009443,-0.034896,0.0020407,-0.00085774,0.00031277,9.9558e-05,-5.757e-07,-3.4004e-07,3.308e-05,-9.1622e-08,3.3236e-05,1,0.22627,0.84,-0.84,0
-1.1332,-0.017092,-0.0084885,-0.032208,0.0065932,-0.0027276,0.00031287,9.9589e-05,-5.6811e-07,-3.0669e-07,3.3107e-05,-7.3276e-08,3.3233e-05,1,0.2291,0.838,-0.838,0
-1.1335,-0.016942,-0.0077072,-0.029722,0.010543,-0.0043962,0.00031296,9.9619e-05,-5.6674e-07,-2.7552e-07,3.3133e-05,-5.74e-08,3.323e-05,1,0.23193,0.836,-0.836,0
-1.1337,-0.017036,-0.007099,-0.027436,0.013891,-0.0058636,0.00031305,9.9646e-05,-5.7158e-07,-2.4652e-07,3.3157e-05,-4.3993e-08,3.3228e-05,1,0.23476,0.834,-0.834,0
-1.134,-0.017374,-0.006664,-0.025351,0.016636,-0.0071298,0.00031313,9.9672e-05,-5.8263e-07,-2.1969e-07,3.318e-05,-3.3057e-08,3.3225e-05,1,0.23759,0.832,-0.832,0
-1.1343,-0.017957,-0.0064022,-0.023468,0.018778,-0.0081947,0.0003132,9.9695e-05,-5.999e-07,-1.9504e-07,3.32e-05,-2.459e-08,3.3223e-05,1,0.24042,0.83,-0.83,0
-1.1353,-0.014758,-0.0065123,-0.021162,0.013774,-0.0073886,0.00031347,9.9781e-05,-5.0705e-07,-1.9236e-07,3.3234e-05,-2.1266e-08,3.3258e-05,1,0.24324,0.828,-0.828,0
-1.1361,-0.011961,-0.0067158,-0.018995,0.0082816,-0.0070385,0.0003137,9.9855e-05,-4.2137e-07,-1.941e-07,3.3267e-05,-1.8794e-08,3.3285e-05,1,0.24607,0.826,-0.826,0
-1.1368,-0.0095665,-0.0070127,-0.016965,0.0023002,-0.0071444,0.0003139,9.9916e-05,-3.4287e-07,-2.0025e-07,3.3299e-05,-1.7174e-08,3.3303e-05,1,0.2489,0.824,-0.824,0
-1.1372,-0.0075738,-0.007403,-0.015074,-0.00417,-0.0077063,0.00031405,9.9964e-05,-2.7154e-07,-2.1081e-07,3.3329e-05,-1.6407e-08,3.3312e-05,1,0.25173,0.822,-0.822,0
-1.1374,-0.0059831,-0.0078868,-0.01332,-0.011129,-0.0087242,0.00031416,0.0001,-2.0739e-07,-2.258e-07,3.3357e-05,-1.6491e-08,3.3312e-05,1,0.25456,0.82,-0.82,0
-1.1369,-0.0041635,-0.0066872,-0.014041,-0.01332,-0.0096379,0.00031404,9.9962e-05,-1.3165e-07,-2.0667e-07,3.3355e-05,-8.9216e-09,3.3285e-05,1,0.25739,0.818,-0.818,0
-1.1363,-0.0025828,-0.0055315,-0.014789,-0.01436,-0.010678,0.00031389,9.9916e-05,-6.4785e-08,-1.8598e-07,3.3346e-05,-2.3537e-09,3.3255e-05,1,0.26022,0.816,-0.816,0
-1.1356,-0.0012413,-0.0044196,-0.015565,-0.014251,-0.011845,0.00031372,9.9859e-05,-6.7896e-09,-1.6373e-07,3.3333e-05,3.2119e-09,3.3224e-05,1,0.26304,0.814,-0.814,0
-1.1349,-0.00013875,-0.0033516,-0.016369,-0.01299,-0.013139,0.00031351,9.9793e-05,4.2339e-08,-1.3993e-07,3.3313e-05,7.7757e-09,3.3189e-05,1,0.26587,0.812,-0.812,0
-1.1342,0.0007247,-0.0023275,-0.017201,-0.01058,-0.01456,0.00031327,9.9718e-05,8.2597e-08,-1.1457e-07,3.3288e-05,1.1337e-08,3.3153e-05,1,0.2687,0.81,-0.81,0
-1.1345,0.0022774,-0.0013236,-0.016752,-0.0019911,-0.014174,0.00031331,9.9731e-05,1.139e-07,-6.185e-08,3.3276e-05,1.2063e-08,3.3175e-05,1,0.27153,0.808,-0.808,0
-1.1349,0.0036959,-0.00042866,-0.016419,0.0054278,-0.013077,0.00031343,9.9767e-05,1.4189e-07,-1.1701e-08,3.3275e-05,7.3186e-09,3.3203e-05,1,0.27436,0.806,-0.806,0
-1.1356,0.0049801,0.00035718,-0.016201,0.011676,-0.011267,0.00031361,9.9825e-05,1.6654e-07,3.5874e-08,3.3286e-05,-2.8959e-09,3.3239e-05,1,0.27719,0.804,-0.804,0
-1.1365,0.0061302,0.001034,-0.016099,0.016755,-0.0087466,0.00031386,9.9906e-05,1.8786e-07,8.0878e-08,3.3307e-05,-1.8581e-08,3.3283e-05,1,0.28001,0.802,-0.802,0
-1.1376,0.007146,0.0016018,-0.016112,0.020664,-0.0055142,0.00031419,0.00010001,2.0586e-07,1.2331e-07,3.3339e-05,-3.9736e-08,3.3333e-05,1,0.28284,0.8,-0.8,0
-1.138,0.0058634,0.0018796,-0.016,0.013325,-0.0041829,0.00031435,0.00010006,1.7356e-07,1.1312e-07,3.3359e-05,-3.3911e-08,3.3356e-05,1,0.28567,0.798,-0.798,0
-1.1383,0.0045467,0.001957,-0.015847,0.006236,-0.0033935,0.00031445,0.00010009,1.3989e-07,9.4998e-08,3.337e-05,-2.3389e-08,3.3371e-05,1,0.2885,0.796,-0.796,0
-1.1385,0.003196,0.0018341,-0.015654,-0.00060227,-0.0031459,0.00031449,0.00010011,1.0484e-07,6.8948e-08,3.3374e-05,-8.1701e-09,3.3379e-05,1,0.29133,0.794,-0.794,0
-1.1385,0.0018111,0.0015108,-0.01542,-0.0071905,-0.00344,0.00031448,0.0001001,6.8406e-08,3.4969e-08,3.337e-05,1.1746e-08,3.3379e-05,1,0.29416,0.792,-0.792,0
-1.1383,0.00039211,0.00098713,-0.015145,-0.013528,-0.0042759,0.0003144,0.00010008,3.0596e-08,-6.9393e-09,3.3357e-05,3.6359e-08,3.3372e-05,1,0.29698,0.79,-0.79,0
